2022-08-24 13:01:18 INFO  ProductController:28 - Product successfully created ProductDTO(id=null, name=Selina, description=20 minutos del aeropuerto de San Jose.Contiene terraza deck, jacuzzi, firepit citas romanticas o pasarla bien., category=CategoryDTO(Id=1, title=null, description=null, urlImage=null), images=[Image(id=null, title=Habitacion, url=https://a0.muscache.com/im/pictures/8fb0f683-8e58-478a-9606-58fb055117d0.jpg?im_w=1440, product=null), Image(id=null, title=Exterior, url=https://a0.muscache.com/im/pictures/a47af5dd-1391-454a-8218-d879a93a6033.jpg?im_w=1200, product=null), Image(id=null, title=Sendero, url=https://a0.muscache.com/im/pictures/108678155/74d1a0d0_original.jpg?im_w=1440, product=null), Image(id=null, title=Vista, url=https://a0.muscache.com/im/pictures/0fb057bc-ba7b-4619-9d79-6d3d55421f73.jpg?im_w=1440, product=null), Image(id=null, title=Casa a la derecha, url=https://a0.muscache.com/im/pictures/30de34f2-770b-4308-b769-0083309aecda.jpg?im_w=1440, product=null)], city=CityDTO(id=1, name=null, state=null, country=null), feature=Feature(id=null, pool=true, grill=false, AC=true, gym=true, laundry=false, heating=true, pets=false, wifi=true), policy=PolicyDTO(id=1, norms=null, healthAndSecurity=null, cancellationPolicy=null), booking=[], address=Calle de prueba 1, latitude=1.0, longitude=2.0)
2022-08-24 13:01:25 INFO  ProductController:84 - Getting all the products
2022-08-24 13:05:35 INFO  ProductController:84 - Getting all the products
2022-08-24 13:10:31 INFO  ProductController:28 - Product successfully created ProductDTO(id=null, name=Selina, description=20 minutos del aeropuerto de San Jose.Contiene terraza deck, jacuzzi, firepit citas romanticas o pasarla bien., category=CategoryDTO(Id=1, title=null, description=null, urlImage=null), images=[Image(id=null, title=Habitacion, url=https://a0.muscache.com/im/pictures/8fb0f683-8e58-478a-9606-58fb055117d0.jpg?im_w=1440, product=null), Image(id=null, title=Exterior, url=https://a0.muscache.com/im/pictures/a47af5dd-1391-454a-8218-d879a93a6033.jpg?im_w=1200, product=null), Image(id=null, title=Sendero, url=https://a0.muscache.com/im/pictures/108678155/74d1a0d0_original.jpg?im_w=1440, product=null), Image(id=null, title=Vista, url=https://a0.muscache.com/im/pictures/0fb057bc-ba7b-4619-9d79-6d3d55421f73.jpg?im_w=1440, product=null), Image(id=null, title=Casa a la derecha, url=https://a0.muscache.com/im/pictures/30de34f2-770b-4308-b769-0083309aecda.jpg?im_w=1440, product=null)], city=CityDTO(id=1, name=null, state=null, country=null), features=FeatureDTO(id=null, pool=true, grill=false, AC=true, gym=true, laundry=false, heating=true, pets=false, wifi=true), policy=PolicyDTO(id=1, norms=null, healthAndSecurity=null, cancellationPolicy=null), booking=[], address=Calle de prueba 1, latitude=1.0, longitude=2.0, scores=null)
2022-08-24 13:11:00 INFO  ProductController:84 - Getting all the products
2022-08-24 13:34:06 INFO  ProductController:84 - Getting all the products
2022-08-24 13:34:50 INFO  ProductController:28 - Product successfully created ProductDTO(id=null, name=Selina, description=20 minutos del aeropuerto de San Jose.Contiene terraza deck, jacuzzi, firepit citas romanticas o pasarla bien., category=CategoryDTO(Id=1, title=null, description=null, urlImage=null), images=[Image(id=null, title=Habitacion, url=https://a0.muscache.com/im/pictures/8fb0f683-8e58-478a-9606-58fb055117d0.jpg?im_w=1440, product=null), Image(id=null, title=Exterior, url=https://a0.muscache.com/im/pictures/a47af5dd-1391-454a-8218-d879a93a6033.jpg?im_w=1200, product=null), Image(id=null, title=Sendero, url=https://a0.muscache.com/im/pictures/108678155/74d1a0d0_original.jpg?im_w=1440, product=null), Image(id=null, title=Vista, url=https://a0.muscache.com/im/pictures/0fb057bc-ba7b-4619-9d79-6d3d55421f73.jpg?im_w=1440, product=null), Image(id=null, title=Casa a la derecha, url=https://a0.muscache.com/im/pictures/30de34f2-770b-4308-b769-0083309aecda.jpg?im_w=1440, product=null)], city=CityDTO(id=1, name=null, state=null, country=null), features=FeatureDTO(id=null, pool=true, grill=false, AC=true, gym=true, laundry=false, heating=true, pets=false, wifi=true), policy=PolicyDTO(id=1, norms=null, healthAndSecurity=null, cancellationPolicy=null), booking=[], address=Calle de prueba 1, latitude=1.0, longitude=2.0, scores=null)
2022-08-24 13:34:58 INFO  ProductController:84 - Getting all the products
2022-08-24 13:46:21 INFO  CategoryController:85 - Getting all the Categories
2022-08-24 13:47:04 INFO  CityController:85 - Getting all the cities
